timestamp,n_tickers,n_agents,t_feature,t_agent_calls,t_prompt_build,t_llm_call,t_parse,t_total,prompt_tokens,completion_tokens,llm_cost_usd,n_trades
2026-03-17 18:00:00+00:00,147,3,0.0,0.01489759999094531,0.0002011999604292214,8.697613399999682,2.7999980375170708e-05,8.71274419996189,1405,575,0.00055575,7
2026-03-17 19:15:00+00:00,147,3,0.0,0.03025269997306168,0.00016039999900385737,3.1647315000300296,1.6300007700920105e-05,3.195164599979762,735,183,0.00022005,2
2026-03-18 14:00:00+00:00,147,3,0.0,0.0057761999778449535,0.0002107000327669084,5.553374300012365,2.5900022592395544e-05,5.559391200018581,1455,344,0.00042465,4
2026-03-18 15:15:00+00:00,147,3,0.0,0.01886690000537783,0.00017640000442042947,7.105688499985263,2.1099986042827368e-05,7.124756900011562,1108,502,0.0004674,6
2026-03-18 16:30:00+00:00,147,3,0.0,0.019826399977318943,0.0004068000125698745,5.662837499985471,1.780001912266016e-05,5.683092499966733,1033,356,0.00036855,4
2026-03-18 17:45:00+00:00,147,3,0.0,0.01582480000797659,0.00019100005738437176,5.6729896000470035,1.8700025975704193e-05,5.689028199994937,1242,270,0.00034829999999999996,3
2026-03-18 19:00:00+00:00,147,3,0.0,0.005381800001487136,0.00018319999799132347,7.404415900004096,2.700003096833825e-05,7.410013100015931,1171,403,0.00041745,5
2026-03-19 13:45:00+00:00,147,3,0.0,0.006985599990002811,0.00024009996559470892,6.510770399996545,2.7399975806474686e-05,6.518028099962976,1387,408,0.00045285,5
2026-03-19 15:00:00+00:00,147,3,0.0,0.01458029996138066,0.0002180000301450491,4.215568199986592,1.829996472224593e-05,4.230388999974821,1529,196,0.00034695,2
2026-03-19 16:15:00+00:00,147,3,0.0,0.006202300020959228,0.00020070001482963562,8.423673799959943,3.7699996028095484e-05,8.430118300020695,1310,403,0.0004383,5
2026-03-19 17:30:00+00:00,147,3,0.0,0.028281499980948865,0.00017410004511475563,3.8448075000196695,1.9099970813840628e-05,3.873285899986513,1016,271,0.000315,3
2026-03-19 18:45:00+00:00,147,3,0.0,0.005729900032747537,0.00016959995264187455,9.998490000027232,3.160000778734684e-05,10.004426100000273,1171,623,0.00054945,8
2026-03-20 13:30:00+00:00,147,3,0.0,0.006094600015785545,0.00019190000602975488,3.8962978000054136,3.029999788850546e-05,3.9026194000034593,1400,278,0.0003768,3
2026-03-20 14:45:00+00:00,147,3,0.0,0.028124100004788488,0.00019669998437166214,4.941553900018334,1.6700010746717453e-05,4.969895099988207,1246,275,0.00035190000000000004,3
2026-03-20 16:00:00+00:00,147,3,0.0,0.021488599944859743,0.00019890000112354755,8.242936700000428,3.379996633157134e-05,8.264664399961475,1527,477,0.00051525,6
2026-03-20 17:15:00+00:00,147,3,0.0,0.00556489999871701,0.0001976999919861555,5.2877092999988236,2.6899971999228e-05,5.293503399996553,947,342,0.00034725,4
2026-03-20 18:30:00+00:00,147,3,0.0,0.019867900002282113,0.00017929996829479933,6.218907800037414,2.0000035874545574e-05,6.238978900015354,879,343,0.00033765,4
2026-03-20 19:45:00+00:00,147,3,0.0,0.018289599975105375,0.00024209998082369566,3.89764770003967,1.7000013031065464e-05,3.9162017999915406,1174,182,0.0002853,2
2026-03-23 14:30:00+00:00,147,3,0.0,0.005566600011661649,0.00017149996710941195,4.280388900020625,1.8599967006593943e-05,4.286149199993815,1098,257,0.0003189,3
2026-03-23 15:45:00+00:00,147,3,0.0,0.006238500005565584,0.00016469997353851795,3.8954306000377983,1.850002445280552e-05,3.9018559000105597,952,257,0.00029699999999999996,3
2026-03-23 17:00:00+00:00,147,3,0.0,0.005627000005915761,0.00018390000332146883,4.635039600019809,6.859999848529696e-05,4.640924700011965,1242,270,0.00034829999999999996,3
2026-03-23 18:15:00+00:00,147,3,0.0,0.007223099994007498,0.00018779997481033206,10.082537900016177,2.400000812485814e-05,10.089977099967655,1125,599,0.00052815,7
2026-03-23 19:30:00+00:00,147,3,0.0,0.019213000021409243,0.00019699998665601015,9.768492100003641,2.840004162862897e-05,9.787935400032438,1171,553,0.00050745,7
2026-03-24 14:15:00+00:00,147,3,0.0,0.0181375999818556,0.0002471000188961625,8.065139000013005,2.1700048819184303e-05,8.083549100032542,1974,493,0.0005919,6
2026-03-24 15:30:00+00:00,147,3,0.0,0.020176999969407916,0.00020830001449212432,10.4707704000175,2.7500034775584936e-05,10.491187400009949,1502,683,0.0006351,8
2026-03-24 16:45:00+00:00,147,3,0.0,0.019909300026483834,0.00025079998886212707,6.132329499989282,2.139998832717538e-05,6.152515100024175,1760,354,0.00047640000000000003,4
2026-03-24 18:00:00+00:00,147,3,0.0,0.0070195000153034925,0.0004351999959908426,8.546642599976622,2.500001573935151e-05,8.55412610003259,1682,568,0.0005931,7
2026-03-24 19:15:00+00:00,147,3,0.0,0.00573969999095425,0.0001732000382617116,4.101240800053347,1.8400023691356182e-05,4.10717630002182,807,256,0.00027465,3
2026-03-25 14:00:00+00:00,147,3,0.0,0.02248800004599616,0.0002163999597541988,7.070052900002338,2.039998071268201e-05,7.0927814999595284,1386,402,0.0004491,5
2026-03-25 15:15:00+00:00,147,3,0.0,0.027206200000364333,0.0002188000362366438,6.1803305999492295,2.3200002033263445e-05,6.2077823000145145,1455,404,0.00046064999999999995,5
2026-03-25 16:30:00+00:00,147,3,0.0,0.006668200017884374,0.00020619999850168824,6.158324099960737,1.9700033590197563e-05,6.1652225000434555,1534,202,0.0003513,2
2026-03-25 17:45:00+00:00,147,3,0.0,0.0058382999850437045,0.0001900999923236668,4.555208900012076,2.150004729628563e-05,4.561263399955351,945,268,0.00030254999999999995,3
2026-03-25 19:00:00+00:00,147,3,0.0,0.005767999973613769,0.0006597000174224377,3.3268880999530666,1.850002445280552e-05,3.333339100005105,953,182,0.00025215,2
2026-03-26 13:45:00+00:00,147,3,0.0,0.013815200014505535,0.0002232000115327537,4.840895699977409,2.1299987565726042e-05,4.854959100019187,1405,281,0.00037935,3
2026-03-26 15:00:00+00:00,147,3,0.0,0.0063130000489763916,0.00019139994401484728,10.36541450000368,2.6300025638192892e-05,10.37194930005353,1239,419,0.00043725,5
2026-03-26 16:15:00+00:00,147,3,0.0,0.00603599997702986,0.00021049997303634882,6.513612999988254,2.0599982235580683e-05,6.519883899949491,907,365,0.00035505,4
2026-03-26 17:30:00+00:00,147,3,0.0,0.008199999982025474,0.00023980002151802182,4.216672300011851,2.150004729628563e-05,4.225137299974449,1255,282,0.00035745,3
2026-03-26 18:45:00+00:00,147,3,0.0,0.006809899990912527,0.00020599999697878957,4.062804499990307,1.6000005416572094e-05,4.0698397000087425,1169,254,0.00032775,3
2026-03-27 13:30:00+00:00,147,3,0.0,0.01494500000262633,0.00022990000434219837,5.233284800022375,2.400000812485814e-05,5.24848850001581,1797,362,0.00048675,4
2026-03-27 14:45:00+00:00,147,3,0.0,0.006139400007668883,0.00026950001483783126,8.379182699951343,2.0199979189783335e-05,8.38561599998502,1609,489,0.00053475,6
2026-03-27 16:00:00+00:00,147,3,0.0,0.006259899993892759,0.00019559997599571943,11.59279200003948,2.640002639964223e-05,11.599278100009542,1427,682,0.0006232499999999999,8
2026-03-27 17:15:00+00:00,147,3,0.0,0.005892599991057068,0.00017139996634796262,2.94145840004785,1.7400016076862812e-05,2.9475440999958664,1025,200,0.00027375,2
2026-03-27 18:30:00+00:00,147,3,0.0,0.005577599979005754,0.00018149998504668474,6.090249800006859,2.659996971487999e-05,6.096039599971846,1172,405,0.0004188,5
2026-03-27 19:45:00+00:00,147,3,0.0,0.01372260000789538,0.00018879998242482543,4.657150199986063,1.9599974621087313e-05,4.671085199981462,1172,331,0.0003744,4
2026-03-30 14:30:00+00:00,147,3,0.0,0.015682400029618293,0.00019869999960064888,5.470328499970492,1.92999723367393e-05,5.486237500037532,1399,281,0.00037845,3
2026-03-30 15:45:00+00:00,147,3,0.0,0.00595449999673292,0.00022250000620260835,7.690624099981505,2.269999822601676e-05,7.696828200016171,1256,434,0.00044879999999999996,5
2026-03-30 17:00:00+00:00,147,3,0.0,0.03154579998226836,0.00020650000078603625,8.031913099985104,2.3200002033263445e-05,8.063693600008264,1123,523,0.00048225000000000004,6
2026-03-30 18:15:00+00:00,147,3,0.0,0.02703800000017509,0.00019589997828006744,10.541100100032054,3.42000275850296e-05,10.568372500012629,1062,524,0.00047369999999999997,6
2026-03-30 19:30:00+00:00,147,3,0.0,0.022114799998234957,0.00023969996254891157,7.958531300013419,2.300000051036477e-05,7.980914000014309,1170,478,0.0004623,6
2026-03-31 14:15:00+00:00,147,3,0.0,0.014035100000910461,0.0001928000128827989,7.938399100035895,3.370002377778292e-05,7.95266619999893,1382,490,0.0005013,6
2026-03-31 15:30:00+00:00,147,3,0.0,0.015757999964989722,0.0001753999968059361,4.604522400011774,2.9199989512562752e-05,4.620489900000393,1238,262,0.0003429,3
2026-03-31 16:45:00+00:00,147,3,0.0,0.00641079997876659,0.000222100003156811,5.433994300023187,1.880002673715353e-05,5.440650100004859,1310,332,0.0003957,4
2026-03-31 18:00:00+00:00,147,3,0.0,0.006159199983812869,0.0002503999858163297,2.295879299985245,1.4999997802078724e-05,2.3023086999892257,1822,118,0.0003441,1
2026-03-31 19:15:00+00:00,147,3,0.0,0.007278500008396804,0.00021590001415461302,4.802956799976528,1.8899969290941954e-05,4.810474300000351,1310,258,0.00035130000000000003,3
2026-04-01 14:00:00+00:00,147,3,0.0,0.01734530000248924,0.00021839997498318553,5.740528299997095,1.9499973859637976e-05,5.758115499978885,1531,356,0.00044324999999999996,4
2026-04-01 15:15:00+00:00,147,3,0.0,0.006192400003783405,0.00024279998615384102,6.182873300043866,2.0200037397444248e-05,6.189332000038121,1387,411,0.00045464999999999997,5
2026-04-01 16:30:00+00:00,147,3,0.0,0.016566800011787564,0.00019880000036209822,5.804404700000305,2.0199979189783335e-05,5.821194900025148,1452,329,0.0004152,4
2026-04-01 17:45:00+00:00,147,3,0.0,0.02115119999507442,0.000172999978531152,4.196516399970278,1.910002902150154e-05,4.217863400001079,1018,272,0.0003159,3
2026-04-01 19:00:00+00:00,147,3,0.0,0.01016540004638955,0.00018510001245886087,5.300629700010177,2.169999061152339e-05,5.311005900031887,1170,329,0.0003729,4
2026-04-02 13:45:00+00:00,147,3,0.0,0.006075799989048392,0.00022489996626973152,9.343556599982549,2.6200024876743555e-05,9.349886999989394,1814,634,0.0006524999999999999,8
2026-04-02 15:00:00+00:00,147,3,0.0,0.016838099982123822,0.00021799997193738818,7.192160800041165,2.370000584051013e-05,7.209244499972556,1853,426,0.00053355,5
2026-04-02 16:15:00+00:00,147,3,0.0,0.017156399961095303,0.000194900028873235,6.453624999965541,2.3300002794712782e-05,6.471003799990285,1495,427,0.00048045,5
2026-04-02 17:30:00+00:00,147,3,0.0,0.015872100018896163,0.00019019999308511615,18.195729099970777,2.600002335384488e-05,18.211821700038854,1358,678,0.0006105,8
2026-04-02 18:45:00+00:00,147,3,0.0,0.018084999988786876,0.00016369996592402458,2.8801790000288747,1.5199999324977398e-05,2.898447399958968,807,108,0.00018585,1
2026-04-06 13:30:00+00:00,147,3,0.0,0.007675799948628992,0.0002671999973244965,4.394111400004476,9.129999671131372e-05,4.402151399990544,1240,186,0.00029759999999999997,2
2026-04-06 14:45:00+00:00,147,3,0.0,0.0063726999796926975,0.00017140002455562353,5.124082900001667,3.689998993650079e-05,5.1306709999917075,807,183,0.00023085,2
2026-04-06 16:00:00+00:00,147,3,0.0,0.02058519999263808,0.00017190002836287022,6.14197240001522,1.9600032828748226e-05,6.162752900039777,881,330,0.00033015,4
2026-04-06 17:15:00+00:00,147,3,0.0,0.008797100046649575,0.00029340002220124006,9.816866200009827,2.0599982235580683e-05,9.82598110003164,1379,403,0.00044865,5
2026-04-06 18:30:00+00:00,147,3,0.0,0.0052714000339619815,0.00014269998064264655,2.413690800021868,1.6300007700920105e-05,2.4191251000156626,662,109,0.0001647,1
2026-04-06 19:45:00+00:00,147,3,0.0,0.005701299989596009,0.0001802999759092927,5.362531499995384,2.0599982235580683e-05,5.36843749997206,1173,332,0.00037515,4
2026-04-07 14:30:00+00:00,147,3,0.0,0.006214399996679276,0.00018159998580813408,4.622496599971782,1.6200006939470768e-05,4.628912499989383,1244,268,0.0003474,3
2026-04-07 15:45:00+00:00,147,3,0.0,0.015449200000148267,0.00018350000027567148,5.389376099978108,2.5900022592395544e-05,5.405039299977943,1244,342,0.0003918,4
2026-04-07 17:00:00+00:00,147,3,0.0,0.015283300017472357,0.00019869999960064888,10.52265699999407,2.859998494386673e-05,10.538171500025783,1382,552,0.0005384999999999999,7
2026-04-07 18:15:00+00:00,147,3,0.0,0.017802399990614504,0.00019380002049729228,4.8584794999915175,1.910002902150154e-05,4.876499900012277,945,257,0.00029595,3
2026-04-07 19:30:00+00:00,147,3,0.0,0.005426000047009438,0.00017579999985173345,4.474855600041337,2.4600012693554163e-05,4.480487200024072,1175,182,0.00028545,2
2026-04-08 14:15:00+00:00,147,3,0.0,0.006119200028479099,0.00021129997912794352,7.10378689999925,1.9099970813840628e-05,7.110140300006606,1636,439,0.0005088,5
2026-04-08 15:30:00+00:00,147,3,0.0,0.014809600019361824,0.00021540001034736633,6.308188800001517,2.050003968179226e-05,6.323238200042397,1746,400,0.0005019,5
2026-04-08 16:45:00+00:00,147,3,0.0,0.030277299985755235,0.00024010002380236983,6.562287999957334,2.099998528137803e-05,6.592829999979585,1639,437,0.0005080499999999999,5
2026-04-08 18:00:00+00:00,147,3,0.0,0.006672299990896136,0.0002405999694019556,7.7638122999924235,2.2199994418770075e-05,7.770751199976075,1996,504,0.0006018,6
2026-04-08 19:15:00+00:00,147,3,0.0,0.014954799960833043,0.0001963000395335257,2.4311272999620996,1.5300000086426735e-05,2.4462976999930106,1171,109,0.00024105,1
2026-04-09 14:00:00+00:00,147,3,0.0,0.023052699980325997,0.0002066000015474856,6.370902099995874,2.0099978428333998e-05,6.394185299985111,1537,353,0.00044235,4
2026-04-09 15:15:00+00:00,147,3,0.0,0.01716270000906661,0.000202300027012825,6.34985219995724,2.1799991372972727e-05,6.367243900022004,1542,353,0.0004431,4
2026-04-09 16:30:00+00:00,147,3,0.0,0.008474499976728112,0.00019150000298395753,9.359507499961182,2.400000812485814e-05,9.368201399978716,1126,598,0.0005277,7
2026-04-09 17:45:00+00:00,147,3,0.0,0.005834900017362088,0.00020409998251125216,7.371964299993124,2.0899984519928694e-05,7.378028600011021,1261,505,0.00049215,6
2026-04-09 19:00:00+00:00,147,3,0.0,0.008355199999641627,0.00017899996601045132,2.1912207000423223,1.6000005416572094e-05,2.1997748999856412,1238,113,0.0002535,1
2026-04-10 13:45:00+00:00,147,3,0.0,0.02303569996729493,0.00021819997346028686,12.396656199998688,2.6500027161091566e-05,12.419940699997824,1715,660,0.00065325,8
2026-04-10 15:00:00+00:00,147,3,0.0,0.02156329998979345,0.0003684000112116337,6.169290800055023,2.169999061152339e-05,6.1912492999690585,1673,419,0.0005023499999999999,5
2026-04-10 16:15:00+00:00,147,3,0.0,0.006479699979536235,0.00021010002819821239,7.856586700014304,2.400000812485814e-05,7.863303899997845,1744,477,0.0005478,6
2026-04-10 17:30:00+00:00,147,3,0.0,0.00777700002072379,0.00022749998606741428,6.146856300008949,1.769996015354991e-05,6.154883500013966,1389,352,0.00041955,4
2026-04-10 18:45:00+00:00,147,3,0.0,0.02158699999563396,0.00018179998733103275,4.411825800023507,2.0600040443241596e-05,4.433619400020689,1171,260,0.00033165,3
2026-04-13 13:30:00+00:00,147,3,0.0,0.005557399999815971,0.00019829999655485153,3.8346357999835163,3.200001083314419e-05,3.84042830002727,1450,264,0.0003759,3
2026-04-13 14:45:00+00:00,147,3,0.0,0.02252480003517121,0.00019609997980296612,3.913005799986422,1.7400016076862812e-05,3.9357484000502154,1306,198,0.0003147,2
2026-04-13 16:00:00+00:00,147,3,0.0,0.006278499960899353,0.00019320001592859626,4.807974399998784,1.8899969290941954e-05,4.814468599972315,1380,330,0.000405,4
2026-04-13 17:15:00+00:00,147,3,0.0,0.005812700022943318,0.00019380002049729228,4.152344900008757,2.570002106949687e-05,4.158382199995685,880,270,0.000294,3
2026-04-13 18:30:00+00:00,147,3,0.0,0.005536300013773143,0.0001876000314950943,4.566782299953047,1.8600025214254856e-05,4.572528899996541,1237,189,0.00029895,2
2026-04-13 19:45:00+00:00,147,3,0.0,0.00709700002335012,0.00018729997100308537,4.795778700034134,1.7900019884109497e-05,4.803085400024429,1310,332,0.0003957,4
2026-04-14 14:30:00+00:00,147,3,0.0,0.018029000028036535,0.00022300001000985503,4.153698200010695,1.8900027498602867e-05,4.171972899988759,1308,275,0.0003612,3
2026-04-14 15:45:00+00:00,147,3,0.0,0.01906550000421703,0.0002535999519750476,5.86976880003931,2.540001878514886e-05,5.889118899998721,1382,346,0.00041489999999999995,4
2026-04-14 17:00:00+00:00,147,3,0.0,0.008716999960597605,0.0002555000246502459,8.197181499970611,2.3800006601959467e-05,8.206181399989873,1312,553,0.0005286,7
2026-04-14 18:15:00+00:00,147,3,0.0,0.005233500036410987,0.00020430004224181175,4.904436099983286,1.8199963960796595e-05,4.9098961999989115,944,263,0.0002994,3
2026-04-14 19:30:00+00:00,147,3,0.0,0.006076399993617088,0.00020359997870400548,3.5722393000032753,2.2299995180219412e-05,3.578546100005042,881,183,0.00024195,2
2026-04-15 14:15:00+00:00,147,3,0.0,0.017369500012136996,0.00020159996347501874,4.740077800001018,2.1799991372972727e-05,4.757674799999222,1242,266,0.0003459,3
2026-04-15 15:30:00+00:00,147,3,0.0,0.005988900025840849,0.00019500002963468432,6.964769300015178,2.2000051103532314e-05,6.97097909997683,1017,417,0.00040275,5
2026-04-15 16:45:00+00:00,147,3,0.0,0.0060183999594300985,0.00036990002263337374,4.5107868000050075,2.1700048819184303e-05,4.517202299961355,1238,334,0.0003861,4
2026-04-15 18:00:00+00:00,147,3,0.0,0.007752400008030236,0.00032600003760308027,5.475523200002499,1.880002673715353e-05,5.4836285000201315,1452,267,0.00037799999999999997,3
2026-04-15 19:15:00+00:00,147,3,0.0,0.013799300009850413,0.000179799972102046,9.156632900005206,2.340000355616212e-05,9.170639700023457,1172,626,0.0005514,8
2026-04-16 14:00:00+00:00,147,3,0.0,0.005680899950675666,0.00020810001296922565,4.60670130001381,2.010003663599491e-05,4.612614099984057,1381,271,0.00036974999999999996,3
2026-04-16 15:15:00+00:00,147,3,0.0,0.006179299962241203,0.00019430002430453897,9.103165599983186,2.489995677024126e-05,9.109567899955437,1383,626,0.00058305,8
2026-04-16 16:30:00+00:00,147,3,0.0,0.024125600000843406,0.00018839997937902808,3.0689806999871507,1.6400008462369442e-05,3.093314500001725,1160,127,0.0002502,1
2026-04-16 17:45:00+00:00,147,3,0.0,0.013185299991164356,0.00020050001330673695,5.41354619996855,2.099998528137803e-05,5.4269566999864765,957,351,0.00035415,4
2026-04-16 19:00:00+00:00,147,3,0.0,0.017973100009839982,0.00018289999570697546,4.078009999997448,2.1400046534836292e-05,4.096191999968141,1171,256,0.00032925,3
2026-04-17 13:45:00+00:00,147,3,0.0,0.02318279998144135,0.00022960000205785036,6.962257499981206,3.5699980799108744e-05,6.985710399982054,1933,358,0.00050475,4
2026-04-17 15:00:00+00:00,147,3,0.0,0.0059701999998651445,0.00017440004739910364,6.877902299980633,2.2599997464567423e-05,6.884073399996851,1111,365,0.00038565,4
2026-04-17 16:15:00+00:00,147,3,0.0,0.022417699976358563,0.0002169000217691064,7.723828899965156,2.2499996703118086e-05,7.74648969998816,1528,482,0.0005184,6
2026-04-17 17:30:00+00:00,147,3,0.0,0.018564999976661056,0.00019869999960064888,6.709864000033122,1.9400031305849552e-05,6.728650600009132,1464,280,0.0003876,3
2026-04-17 18:45:00+00:00,147,3,0.0,0.005177100014407188,0.00014399999054148793,2.3562483999994583,1.0700023267418146e-05,2.3615836999961175,596,33,0.0001092,0
